(Intercept),elevation_change,foliage_cover,height,latitude,snowdepth,veg_structure,foliage_cover:veg_structure,df,logLik,AICc,delta,weight
4.293989324780776,-0.10669500717370252,-0.011032982009301836,0.005128268977802033,NA,-0.03715800550103768,0.022705955559830984,NA,8,-6503.313813341643,13022.657062496859,3.812167440270059,0.0183872577009515
4.293989324780776,-0.10669500717370252,-0.011032982009301836,0.005128268977802033,NA,-0.03715800550103768,0.022705955559830984,+,8,-6503.313813341643,13022.657062496859,3.812167440270059,0.0183872577009515
4.307438773340058,-0.09165299397614132,-0.01106136148216302,NA,0.0012638384128812298,-0.03880487200282924,NA,NA,7,-6504.5485952136605,13023.120080269953,4.275185213364239,0.0145872669563727
4.306746797626373,-0.09129887495442057,-0.010316735917073078,NA,NA,NA,NA,NA,5,-6506.584261199773,13023.180779805063,4.3358847484742,0.014151197569007
4.31517168728784,-0.08937901567654052,-0.010368825140284775,-0.011127567260979965,NA,NA,NA,NA,6,-6505.906831463311,13023.830826800755,4.98593174416601,0.010224387076506
4.2918073096449,-0.10699633651139279,-0.01031212229057065,0.005758016430359241,NA,NA,0.024292981505417845,NA,7,-6505.1731043364725,13024.369098515577,5.524203458988268,0.00781183505986559
4.2918073096449,-0.10699633651139279,-0.01031212229057065,0.005758016430359241,NA,NA,0.024292981505417845,+,7,-6505.1731043364725,13024.369098515577,5.524203458988268,0.00781183505986559
4.306532636363341,-0.09103926070721545,-0.010311786524181583,NA,7.34732675532154e-4,NA,NA,NA,6,-6506.581726825845,13025.180617525823,6.335722469233588,0.00520635707829156
4.36858102826191,NA,-0.010934150607529792,-0.09272950612804562,0.06379021505441436,-0.03876747919719734,-0.0409598740391262,NA,8,-6507.474110325354,13030.97765646428,12.13276140769085,0.000286894973770222
4.36858102826191,NA,-0.010934150607529792,-0.09272950612804562,0.06379021505441436,-0.03876747919719734,-0.0409598740391262,+,8,-6507.474110325354,13030.97765646428,12.13276140769085,0.000286894973770222
4.329155313376651,NA,-0.010861482610083854,-0.0787017896337524,0.07942098299075016,-0.037951786561589804,NA,NA,7,-6508.998946055511,13032.020781953654,13.175886897064629,0.000170298615701363
4.36649665810455,NA,-0.01018078304019337,-0.09210412195795342,0.06351120633518091,NA,-0.03964701771688243,NA,7,-6509.499764982614,13033.02241980786,14.17752475127054,0.000103206778284721
4.36649665810455,NA,-0.01018078304019337,-0.09210412195795342,0.06351120633518091,NA,-0.03964701771688243,+,7,-6509.499764982614,13033.02241980786,14.17752475127054,0.000103206778284721
4.328350119890251,NA,-0.01012403254330925,-0.07853070405818091,0.0786585718534843,NA,NA,NA,6,-6510.940672763207,13033.898509400546,15.053614343956724,6.65990115337732e-05
4.364860340548828,NA,-0.01104241489826536,-0.05767168194718028,NA,-0.038547635731635915,-0.061884319163891185,NA,7,-6510.303208576651,13034.629306995934,15.784411939344864,4.62143768961435e-05
4.364860340548828,NA,-0.01104241489826536,-0.05767168194718028,NA,-0.038547635731635915,-0.061884319163891185,+,7,-6510.303208576651,13034.629306995934,15.784411939344864,4.62143768961435e-05
4.280215035110928,NA,-0.010964468932354695,NA,NA,-0.03807494494968679,NA,NA,5,-6512.62894693232,13035.270151270157,16.42525621356799,3.35443619728039e-05
4.362807558934202,NA,-0.010292550034204321,-0.057203643183612776,NA,NA,-0.06049265663558233,NA,6,-6512.305411485811,13036.627986845755,17.783091789166065,1.70125449984403e-05
4.362807558934202,NA,-0.010292550034204321,-0.057203643183612776,NA,NA,-0.06049265663558233,+,6,-6512.305411485811,13036.627986845755,17.783091789166065,1.70125449984403e-05
4.295199152794512,NA,-0.01097101445486712,-0.01861403027941013,NA,-0.037896018761015025,NA,NA,6,-6512.319302549878,13036.655768973887,17.810873917298522,1.67778564565351e-05
4.276896751082505,NA,-0.010946835146282974,NA,0.01835944134003522,-0.03823743178951608,NA,NA,6,-6512.335902665637,13036.688969205406,17.844074148817526,1.65016410439579e-05
4.292046151792748,NA,-0.010973284442664596,NA,NA,-0.03834029405594077,-0.019169823610118115,NA,6,-6512.347864463529,13036.71289280119,17.86799774460087,1.63054276211506e-05
