"","julian","low_soil_mean","low_soil_max","low_soil_min","high_soil_mean","high_soil_max","high_soil_min","low_air_mean","low_air_max","low_air_min","high_air_mean","high_air_max","high_air_min"
"98",98,9.67931820987654,15.1908,3.6778,-2.27120237847222,-0.27064,-6.7029,8.94087885802469,20.02,-5.141,-9.63157894736842,3,-22
"99",99,9.72193202160494,16.2217,5.2868,-1.77944292534722,-0.332,-5.2316,6.3826512345679,20.74,-13.85,-9.7,2,-22
"100",100,9.77808063271605,16.5238,3.974,-1.74372642361111,-0.405,-4.35,5.10029398148148,19.18,-17.06,-8.41666666666667,2,-22
"101",101,10.1962491512346,17.5559,3.3885,-1.94076216145833,-0.415,-5.41,9.0440625,21.74,-9.26,-4,7,-14
"102",102,10.6455320216049,18.3062,4.443,-1.42726641493056,-0.30204,-4.97,8.95191589506173,21,-1.118,-3.6,6,-12
"103",103,10.4129537451737,17.3184,4.029,-1.26124782986111,-0.26622,-5.29,7.06545200984413,20.9,-8.92,-9.4,0,-27
"104",104,10.1334186728395,17.0348,4.2671,-1.14770483478261,-0.215,-4.51,7.40861892361111,20.96,-11.46,-11.1,4,-26
"105",105,10.0842351851852,16.9229,3.6619,-1.6894265625,-0.134,-4.58,7.13076822916667,20.8,-7.514,-9.1,4,-19
"106",106,9.16397353395062,17.3006,3.2635,-1.69591623263889,-0.121,-4.6484,4.46846875,16.94,-7.621,-10.6,0,-18
"107",107,8.21467399691358,16.9212,2.7344,-1.54616598090278,0.14,-4.27,4.76562673611111,21.53,-10.31,-10,-1,-18
"108",108,8.22889899691358,17.6841,2.272,-1.34858029513889,1.102,-4.65,6.84589409722222,22.34,-13.48,-7.75,1,-20
"109",109,8.363375,17.9132,1.767,-1.45498262152778,0.312,-6.49,7.3311328125,19.18,-4.913,-7.25,4,-18
"110",110,8.27267891891892,15.2974,1.422,-1.34599471354167,-0.125,-5.8,6.07408427454387,19.2,-2.562,-8,4,-19
"111",111,9.20075486111111,18.0149,1.424,-1.148483359375,0.28384,-5.03,7.65882204861111,18.36,0.146,-6.6,4,-15
"112",112,10.0827553240741,19.8679,2.5383,-1.03190419270833,0.03889,-3.45,7.94825434027778,21.04,-7.615,-6.7,0,-13
"113",113,10.235586882716,20.5109,-1.8239,-1.12741559027778,-0.125,-3.7723,7.13853385416667,21.42,-8.82,-6.6875,4,-17
"114",114,10.5201117283951,21.7273,2.1383,-1.08268545138889,0.39995,-3.82,8.72473003472222,24.41,-7.28,-6.75,7,-18
"115",115,10.5545259259259,21.1458,1.5082,-1.004132578125,1.2039,-3.96,9.28556336805556,26.95,-2.363,-5.8,5,-15
"116",116,10.8836355984556,18.8822,4.3177,-0.959205894097222,1.8896,-4.16,8.20505994787142,23.43,-3.536,-5.91666666666667,4,-15
"117",117,10.8643733796296,20.5791,5.972,-0.960002612847222,2.6844,-4.2077,7.51416840277778,22.78,-1.612,-7.3,3,-17
"118",118,11.3481874806801,20.5201,6.372,-1.08748160590278,1.3975,-5.2295,8.42648434782609,22.53,-4.015,-7.91666666666667,3,-20
"119",119,11.3761915123457,20.1364,5.7596,-1.001936640625,-0.06668,-3.5224,6.08299565972222,23,-5.307,-9.5,3,-19
"120",120,10.5775949074074,19.3029,4.8697,-1.08785611111111,-0.05706,-4.6473,5.24089236111111,21.98,-5.786,-9.75,3,-19
"121",121,10.056856095679,20.7219,3.9278,-1.19980923611111,0.16986,-5.5455,5.38051649305556,22.3,-7.206,-9.83333333333333,2,-20
"122",122,10.1873920524691,21.2555,3.4263,-1.07518640625,0.54366,-4.7791,7.23479513888889,21.84,-9.04,-8.08333333333333,0,-18
"123",123,10.8782193050193,19.4915,3.2979,-1.11143857638889,1.5382,-5.8018,9.92823631624674,24.78,-4.334,-4.375,5,-13
"124",124,12.4144778549383,22.023,4.3334,-0.7015015625,4.1511,-3.7081,11.7307109375,25.65,1.055,-3.25,5,-12
"125",125,13.4119762162162,24.0377,6.2058,-0.484957317708333,5.9721,-4.8464,12.0216880973067,27.25,-0.781,-2.1,5,-12
"126",126,14.2512243055556,22.3717,6.7699,-0.0323790017361111,4.7819,-2.7965,13.4388203125,25.74,-1.905,-3.9,4,-15
"127",127,14.3807104166667,20.58,7.8993,0.137345737847222,3.6591,-1.7078,10.5718758680556,25.26,-4.313,-6.1,7,-16
"128",128,13.0070824074074,21.8191,8.2118,-0.0395241753472222,1.561,-1.083,7.6373671875,26.64,-2.954,-6.1,6,-15
"129",129,12.7067524839744,21.2638,7.12,-0.0634040277777778,2.185,-0.85223,8.32821920289855,24.66,-3.395,-5.35714285714286,7,-13
"130",130,12.6603958333333,21.373,6.6298,-0.116704505208333,1.321,-0.71266,9.27377604166667,22.21,-3.809,-6.91666666666667,-1,-13
"131",131,12.3545945945946,23.0459,5.8207,-0.066674296875,3.748,-1.119,7.18553518679409,25.86,-1.745,-6.85714285714286,6,-17
"132",132,11.7983395833333,20.65,5.0407,0.166904175347222,5.25,-1.1508,6.87092361111111,22.25,-2.788,-7.64285714285714,7,-19
"133",133,12.3472976851852,20.7,4.7554,0.342364557291667,6.38,-1.1825,9.51351736111111,26.6,-4.233,-5.35714285714286,9,-21
"134",134,12.9423346450617,20.7869,3.8134,0.373750590277778,5.633,-1.1511,10.1001710069444,27.12,0.157,-3.5,7,-16
"135",135,13.4410368827161,21.41,6.5122,0.494233168402778,5.689,-1.0885,9.66945659722222,24.26,-0.398,-3,7,-12
"136",136,13.9701824074074,22.178,7.1014,0.598381041666667,4.424,-1.0305,10.678359375,24.75,0.845,-1.92857142857143,5,-11
"137",137,14.4612847993827,22.92,8.8144,0.405308628472222,2.9196,-1.0711,11.2985755208333,26.91,0.627,-2.9375,9,-13
"138",138,13.8677315057915,24.89,8.0574,0.227002013888889,2.8734,-0.83779,9.23989487402259,26.22,-1.188,-4,5,-12
"139",139,13.4967548611111,22.08,6.617,0.188809305555556,3.2154,-0.39726,9.12561458333333,23.95,-0.986,-4,5,-10
"140",140,13.5068590277778,23.31,5.2191,0.148433133680556,2.748,-0.24314,8.87775,20.26,-1.878,-4.14285714285714,6,-11
"141",141,13.6042424382716,20.8396,4.3343,0.334212144097222,5.509,-0.1951,11.5590980902778,21.91,2.44,-1.78571428571429,7,-8
"142",142,14.9042456790123,22.7487,4.2398,0.727616006944445,6.197,-0.1838,13.6676328125,27.36,3.311,-0.214285714285714,8,-8
"143",143,15.2716765432099,22.3802,6.9967,1.04528203993056,5.627,-0.17073,12.3891371527778,30.45,1.857,-0.357142857142857,8,-10
"144",144,14.9269906635802,22.4022,7.959,0.960260920138889,4.158,-0.189,11.6681180555556,24.79,2.756,-2.21428571428571,9,-13
"145",145,15.2277291891892,23.5307,8.8489,0.721084904513889,4.4,-0.189,12.4525230234579,26.89,3.924,-2.85714285714286,11,-12
"146",146,15.5503194594595,23.0312,10.3486,0.755687630208333,4.4,-0.184,12.8893831450912,26.52,4.205,-0.285714285714286,11,-10
"147",147,16.4926902777778,23.9437,11.2,0.842553871527778,3.78,-0.189,14.8732178819444,28.65,5.597,-0.214285714285714,12,-12
"148",148,17.0018528549383,24.2986,9.6789,1.06576263020833,5.48,-0.189,14.7892092013889,29.53,5.306,-0.214285714285714,16,-13
"149",149,17.3101624228395,23.7601,11.4026,1.29946403645833,4.82,-0.185,13.5316467013889,24.3,6.076,-0.928571428571429,12,-11
"150",150,17.5078395833333,23.5842,12.3108,1.21515893229167,4.652,-0.184,13.225203125,22.36,4.105,-1.64285714285714,6,-9
"151",151,18.2490392277992,25.0205,12.1609,1.496368203125,4.54,-0.14,16.0813205907906,26.66,8.03,-0.25,10,-8
"152",152,18.7103375,24.3569,14.374,2.17149884548611,5.321,-0.12,15.6410434027778,26.74,5.583,0.416666666666667,8,-8
"153",153,18.8081090277778,25.0657,13.05,2.90280659722222,7.027,0.14,17.0813767361111,29.06,5.639,2.33333333333333,11,-5
"154",154,19.0535199845679,25.8917,12.3,3.52356111111111,6.951,0.956,17.9751822916667,29.57,9.32,3.3125,10,-3
"155",155,19.7547506172839,25.1188,12.39,4.08347508680556,7.719,1.26,17.9954305555556,30.13,7.72,4.5,12,-5
"156",156,19.88609375,26.4071,13.56,4.78996770833333,9.644,1.71,17.0692083333333,31.15,5.727,3.07142857142857,13,-14
"157",157,20.2365587962963,26.9236,12.5592,5.20130512152778,9.571,1.95,18.0019045138889,29.3,4.549,4.14285714285714,16,-5
"158",158,20.3968091049383,27.7471,14.8477,5.27621788194444,9.132,1.977,17.4529079861111,28.78,9.41,4.25,18,-5
"159",159,19.7756686728395,25.7526,12.53,5.31983975694444,8.934,2.4883,16.1238663194444,25.01,5.266,3.5,12,-8
"160",160,20.1758955246914,28.4882,12.5206,5.35979800347222,9.2105,1.48,18.3084131944444,30.57,2.113,4.21428571428571,16,-11
"161",161,20.9468525868726,29.3155,13.53,5.79967395833333,9.4674,2.23,20.7180851433536,34.58,6.036,4.71428571428571,17,-8
"162",162,20.7907852509652,28.7592,13.98,5.80776753472222,11.125,2.79,18.4357862728063,33.1,8.53,2.91666666666667,15,-8
"163",163,20.4019497685185,28.4315,13.34,5.69870720486111,10.349,1.9208,16.9545763888889,29.78,6.395,3.08333333333333,15,-5
"164",164,20.7514858024691,27.6684,13.2439,5.54378585069444,9.58,1.0141,17.3522638888889,29.94,6.515,3.8125,15,-4
"165",165,20.7347317901235,28.2312,12.7585,5.037388984375,8.84,0.5807,17.919921875,30.71,5.927,2.6875,15,-8
"166",166,20.9783218532819,29.4076,12.6256,4.86625954861111,8.7793,0.30245,18.0134535186794,28.8,5.088,3.5,12,-8
"167",167,21.4392581790123,26.8546,13.43,5.58723428819444,9.449,1.6155,20.1350260416667,30.44,10.57,5.1875,13,-4
"168",168,21.9752965277778,27.7786,14.85,5.79428602430556,9.568,2.295,19.1317621527778,29.62,10.63,4.40909090909091,11,-3
"169",169,22.7184426697531,30.3093,15.03,6.14451180555556,9.903,2.0601,19.1713064236111,33.14,7.522,6.0625,14,-5
"170",170,23.528225462963,31.9998,16.0504,6.77902899305556,11.786,2.8094,20.5710173611111,34.34,6.457,6.5,16,-7
"171",171,23.5603726080247,32.9423,16.1111,7.14941710069444,10.998,2.797,21.4624409722222,32.86,6.625,6.875,16,-3
"172",172,23.3697374228395,30.4151,15.32,7.33810833333333,11.195,2.1013,20.3235329861111,32.94,9.17,7,15,-6
"173",173,23.6864242283951,31.4687,15.9,7.58492135416667,11.974,2.4503,20.2940538194444,35.31,9.55,7.5,17,-4
"174",174,23.4319614197531,31.4914,17.5744,7.75306692708333,11.469,4.1844,18.2913472222222,34.67,6.353,7.1875,14,-2
"175",175,23.3439322530864,33.3484,17.0275,7.97136510416667,12.531,4.98,20.6531484375,35.61,7.458,6.575,17,-1
"176",176,23.7258712962963,33.0816,18.6582,8.27955451388889,11.462,5.24,21.7059288194444,35.03,10.2,7.6875,18,-1
"177",177,24.1694546296296,32.5595,18,8.55256085069444,11.637,5.9802,22.0208420138889,36.67,12.05,7.875,16,0
"178",178,24.5937636574074,32.2913,16.82,8.77945720486111,11.528,5.684,21.6864496527778,34.3,10.38,7.625,19,-2
"179",179,25.1236313271605,31.7464,17.3928,8.70564774305556,12.247,5.12,21.7482725694444,32.6,11.77,7.875,19,-7
"180",180,24.7254125096525,30.626,19.0856,8.73460798611111,12.176,4.91,21.5458036490009,32.71,11.04,8.3125,19,0
"181",181,24.4422841049383,31.0675,20.2381,8.73139548611111,11.851,6.18,20.4972309027778,33.97,9.5,7.375,15,0
"182",182,24.3535872685185,28.7552,19.1882,8.60365920138889,11.888,5.2733,20.0573871527778,32.14,9.63,6.125,15,-7
"183",183,24.4151235339506,30.3401,20.0257,8.97858003472222,12.226,6.23,20.16171875,34.51,12.06,6.34090909090909,15,-4
"184",184,24.5858596450617,31.9078,19.4232,9.08786128472222,12.316,6.21,21.1645659722222,32.67,11.9,6.21428571428571,14,-3
"185",185,24.0716991512346,31.2387,19.1813,9.06280390625,11.851,6.35,21.9075347222222,34.57,9.29,6.47727272727273,14,-3
"186",186,23.5821826388889,30.6049,16.2921,8.87366927083333,11.284,5.4631,22.3144184027778,31.94,8.01,6.9375,16,-2
"187",187,23.8548458687259,31.5292,17.42,8.85312118055556,11.521,6.2424,21.4044569939183,32.26,10.75,7.5,16,-1
"188",188,23.5174492283951,29.7332,17.6372,8.7858640625,10.98,6.9997,19.3879340277778,35.29,10.17,6.625,16,-2
"189",189,23.0786325617284,31.1815,15.7238,8.67513550347222,11.13,5.8741,18.4574149305556,32.77,7.992,6.375,13,-3
"190",190,23.3916776833977,30.19,15.1678,8.74414045138889,11.984,5.6874,20.0354474370113,32.46,10.75,7.5625,16,-2
"191",191,23.6459027777778,31.7263,17.0661,9.05367864583333,12.05,6.8998,21.8250173611111,32.45,11.85,7.625,17,-1
"192",192,24.2336987654321,31.6575,17.1937,9.32219210069444,12.775,6.5881,21.9131597222222,34.79,12.75,7.4375,17,0
"193",193,23.733937345679,31.5224,17.9098,9.11032569444444,11.84,6.0334,21.0101909722222,30.48,13.33,6.625,13,0
"194",194,23.9506926697531,32.3375,19.0365,9.17374947916667,11.404,7.17,20.8816753472222,33.81,11.78,7.8125,16,1
"195",195,24.2329476851852,31.8094,18.1,9.57147586805556,12.48,7.257,21.1618229166667,31.92,13.78,7.5,15,0
"196",196,24.6376779320988,31.8216,18.5274,9.71953159722222,12.523,7.201,19.8949565972222,30.25,11,7.625,16,-1
